timestamp,speed,alert,band,dets,path
2024-06-24 13:55:49.002,6,False,O,0.0,none
2024-06-24 13:55:49.071,6,False,O,0.0,none
2024-06-24 13:55:49.160,6,False,O,0.0,none
2024-06-24 13:55:49.235,6,False,O,0.0,none
2024-06-24 13:55:49.319,6,False,O,0.0,none
2024-06-24 13:55:49.397,7,False,O,0.0,none
2024-06-24 13:55:49.481,7,False,O,0.0,none
2024-06-24 13:55:49.568,7,False,O,0.0,none
2024-06-24 13:55:49.658,7,False,O,0.0,none
2024-06-24 13:55:49.729,7,False,O,0.0,none
2024-06-24 13:55:49.789,7,False,O,0.0,none
2024-06-24 13:55:49.870,7,False,O,0.0,none
2024-06-24 13:55:49.968,7,False,O,0.0,none
2024-06-24 13:55:50.053,7,False,O,0.0,none
2024-06-24 13:55:50.134,7,False,O,0.0,none
2024-06-24 13:55:50.227,7,False,O,0.0,none
2024-06-24 13:55:50.312,7,False,O,0.0,none
2024-06-24 13:55:50.387,7,False,O,0.0,none
2024-06-24 13:55:50.471,8,False,O,0.0,none
2024-06-24 13:55:50.560,8,False,O,0.0,none
2024-06-24 13:55:50.634,8,False,O,0.0,none
2024-06-24 13:55:50.723,8,False,O,0.0,none
2024-06-24 13:55:50.823,8,False,O,0.0,none
2024-06-24 13:55:50.913,8,False,O,0.0,none
2024-06-24 13:55:50.990,8,False,O,0.0,none
2024-06-24 13:55:51.072,8,False,O,0.0,none
2024-06-24 13:55:51.144,8,False,O,0.0,none
2024-06-24 13:55:51.217,8,False,O,0.0,none
2024-06-24 13:55:51.298,8,False,O,0.0,none
2024-06-24 13:55:51.381,8,False,O,0.0,none
2024-06-24 13:55:51.465,8,False,O,0.0,none
2024-06-24 13:55:51.541,9,False,O,0.0,none
2024-06-24 13:55:51.616,9,False,O,0.0,none
2024-06-24 13:55:51.694,9,False,O,0.0,none
2024-06-24 13:55:51.773,9,False,O,0.0,none
2024-06-24 13:55:51.852,9,False,O,0.0,none
2024-06-24 13:55:51.936,9,False,O,0.0,none
2024-06-24 13:55:52.015,9,False,O,0.0,none
2024-06-24 13:55:52.104,9,False,O,0.0,none
2024-06-24 13:55:52.182,9,False,O,0.0,none
2024-06-24 13:55:52.267,9,False,O,0.0,none
2024-06-24 13:55:52.342,9,False,O,0.0,none
2024-06-24 13:55:52.435,9,False,O,0.0,none
2024-06-24 13:55:52.517,9,False,O,0.0,none
2024-06-24 13:55:52.612,10,False,O,0.0,none
2024-06-24 13:55:52.681,10,False,O,0.0,none
2024-06-24 13:55:52.753,10,False,O,0.0,none
2024-06-24 13:55:52.821,10,False,O,0.0,none
2024-06-24 13:55:52.887,10,False,O,0.0,none
2024-06-24 13:55:52.953,10,False,O,0.0,none
2024-06-24 13:55:53.021,10,False,O,0.0,none
2024-06-24 13:55:53.112,10,False,O,0.0,none
2024-06-24 13:55:53.210,10,False,O,0.0,none
2024-06-24 13:55:53.273,10,False,O,0.0,none
2024-06-24 13:55:53.339,10,False,O,0.0,none
2024-06-24 13:55:53.409,10,False,O,0.0,none
2024-06-24 13:55:53.493,10,False,O,0.0,none
2024-06-24 13:55:53.569,11,False,O,0.0,none
2024-06-24 13:55:53.637,11,False,O,0.0,none
2024-06-24 13:55:53.719,11,False,O,0.0,none
2024-06-24 13:55:53.807,11,False,O,0.0,none
2024-06-24 13:55:53.891,11,False,O,0.0,none
2024-06-24 13:55:53.967,11,False,O,0.0,none
2024-06-24 13:55:54.032,11,False,O,0.0,none
2024-06-24 13:55:54.104,11,False,O,0.0,none
2024-06-24 13:55:54.169,11,False,O,0.0,none
2024-06-24 13:55:54.252,11,False,O,0.0,none
2024-06-24 13:55:54.338,11,False,O,0.0,none
2024-06-24 13:55:54.421,11,False,O,0.0,none
2024-06-24 13:55:54.504,11,False,O,0.0,none
2024-06-24 13:55:54.577,12,False,O,0.0,none
2024-06-24 13:55:54.656,12,False,O,0.0,none
2024-06-24 13:55:54.750,12,False,O,0.0,none
2024-06-24 13:55:54.828,12,False,O,0.0,none
2024-06-24 13:55:54.911,12,False,O,0.0,none
2024-06-24 13:55:54.992,12,False,O,0.0,none
2024-06-24 13:55:55.068,12,False,O,0.0,none
2024-06-24 13:55:55.156,12,False,O,0.0,none
2024-06-24 13:55:55.222,12,False,O,0.0,none
2024-06-24 13:55:55.287,12,False,O,0.0,none
2024-06-24 13:55:55.364,12,False,O,0.0,none
2024-06-24 13:55:55.437,12,False,O,0.0,none
2024-06-24 13:55:55.549,12,False,O,0.0,none
2024-06-24 13:55:55.611,13,False,O,0.0,none
2024-06-24 13:55:55.679,13,False,O,0.0,none
2024-06-24 13:55:55.757,13,False,O,0.0,none
2024-06-24 13:55:55.841,13,False,O,0.0,none
2024-06-24 13:55:55.931,13,False,O,0.0,none
2024-06-24 13:55:56.011,13,False,O,0.0,none
2024-06-24 13:55:56.089,13,False,O,0.0,none
2024-06-24 13:55:56.167,13,False,O,0.0,none
2024-06-24 13:55:56.241,13,False,O,0.0,none
2024-06-24 13:55:56.327,13,False,O,0.0,none
2024-06-24 13:55:56.408,13,False,O,0.0,none
2024-06-24 13:55:56.492,13,False,O,0.0,none
2024-06-24 13:55:56.580,13,False,O,0.0,none
2024-06-24 13:55:56.674,14,False,O,0.0,none
2024-06-24 13:55:56.778,14,False,O,0.0,none
2024-06-24 13:55:56.874,14,False,O,0.0,none
2024-06-24 13:55:56.942,14,False,O,0.0,none
2024-06-24 13:55:57.021,14,False,O,0.0,none
2024-06-24 13:55:57.099,14,False,O,0.0,none
2024-06-24 13:55:57.196,14,False,O,0.0,none
2024-06-24 13:55:57.276,14,False,O,0.0,none
2024-06-24 13:55:57.359,14,False,O,0.0,none
2024-06-24 13:55:57.444,14,False,O,0.0,none
2024-06-24 13:55:57.527,14,False,O,0.0,none
2024-06-24 13:55:57.613,14,False,O,0.0,none
2024-06-24 13:55:57.685,14,False,O,0.0,none
2024-06-24 13:55:57.760,15,False,O,0.0,none
2024-06-24 13:55:57.838,15,False,O,0.0,none
2024-06-24 13:55:57.913,15,False,O,0.0,none
2024-06-24 13:55:58.010,15,False,O,0.0,none
2024-06-24 13:55:58.087,15,False,O,0.0,none
2024-06-24 13:55:58.167,15,False,O,0.0,none
2024-06-24 13:55:58.256,15,False,O,0.0,none
2024-06-24 13:55:58.337,15,False,O,0.0,none
2024-06-24 13:55:58.420,15,False,O,0.0,none
2024-06-24 13:55:58.507,15,False,O,0.0,none
2024-06-24 13:55:58.575,15,False,O,0.0,none
2024-06-24 13:55:58.637,15,False,O,0.0,none
2024-06-24 13:55:58.710,15,False,O,0.0,none
2024-06-24 13:55:58.808,16,False,O,0.0,none
2024-06-24 13:55:58.901,16,False,O,0.0,none
2024-06-24 13:55:58.971,16,False,O,0.0,none
2024-06-24 13:55:59.036,16,False,O,0.0,none
2024-06-24 13:55:59.102,16,False,O,0.0,none
2024-06-24 13:55:59.168,16,False,O,0.0,none
2024-06-24 13:55:59.253,16,False,O,0.0,none
2024-06-24 13:55:59.335,16,False,O,0.0,none
2024-06-24 13:55:59.417,16,False,O,0.0,none
2024-06-24 13:55:59.505,16,False,O,0.0,none
2024-06-24 13:55:59.607,16,False,O,0.0,none
2024-06-24 13:55:59.690,16,False,O,0.0,none
2024-06-24 13:55:59.760,16,False,O,0.0,none
2024-06-24 13:55:59.831,17,False,O,0.0,none
2024-06-24 13:55:59.898,17,False,O,0.0,none
2024-06-24 13:55:59.967,17,False,O,0.0,none
2024-06-24 13:56:00.041,17,False,O,0.0,none
2024-06-24 13:56:00.133,17,False,O,0.0,none
2024-06-24 13:56:00.193,17,False,O,0.0,none
2024-06-24 13:56:00.253,17,False,O,0.0,none
2024-06-24 13:56:00.336,17,False,O,0.0,none
2024-06-24 13:56:00.404,17,False,O,0.0,none
2024-06-24 13:56:00.491,17,False,O,0.0,none
2024-06-24 13:56:00.562,17,False,O,0.0,none
2024-06-24 13:56:00.633,17,False,O,0.0,none
2024-06-24 13:56:00.697,17,False,O,0.0,none
2024-06-24 13:56:00.760,18,False,O,0.0,none
2024-06-24 13:56:00.834,18,False,O,0.0,none
2024-06-24 13:56:00.922,18,False,O,0.0,none
2024-06-24 13:56:01.011,18,False,O,0.0,none
2024-06-24 13:56:01.089,18,False,O,0.0,none
2024-06-24 13:56:01.162,18,False,O,0.0,none
2024-06-24 13:56:01.246,18,False,O,0.0,none
2024-06-24 13:56:01.320,18,False,O,0.0,none
2024-06-24 13:56:01.394,18,False,O,0.0,none
2024-06-24 13:56:01.470,18,False,O,0.0,none
2024-06-24 13:56:01.537,18,False,O,0.0,none
2024-06-24 13:56:01.611,18,False,O,0.0,none
2024-06-24 13:56:01.691,18,False,O,1.0,none
2024-06-24 13:56:01.775,19,False,O,1.0,none
2024-06-24 13:56:01.867,19,False,O,0.0,none
2024-06-24 13:56:01.957,19,False,O,0.0,none
2024-06-24 13:56:02.051,19,False,O,1.0,none
2024-06-24 13:56:02.137,19,False,O,1.0,none
2024-06-24 13:56:02.223,19,False,O,1.0,none
2024-06-24 13:56:02.296,19,False,O,1.0,none
2024-06-24 13:56:02.388,19,False,O,1.0,none
2024-06-24 13:56:02.474,19,False,O,1.0,none
2024-06-24 13:56:02.550,19,False,O,1.0,none
2024-06-24 13:56:02.632,19,False,O,1.0,none
2024-06-24 13:56:02.744,19,False,O,1.0,none
2024-06-24 13:56:02.813,19,False,O,1.0,none
2024-06-24 13:56:02.888,20,False,O,1.0,none
2024-06-24 13:56:02.991,20,False,O,1.0,none
2024-06-24 13:56:03.085,20,False,O,1.0,none
2024-06-24 13:56:03.176,20,False,O,1.0,none
2024-06-24 13:56:03.263,20,False,O,1.0,none
2024-06-24 13:56:03.345,20,False,O,1.0,none
2024-06-24 13:56:03.434,20,False,O,1.0,none
2024-06-24 13:56:03.533,20,False,O,1.0,none
2024-06-24 13:56:03.611,20,False,O,0.0,none
2024-06-24 13:56:03.682,20,False,O,0.0,none
2024-06-24 13:56:03.757,20,False,O,0.0,none
2024-06-24 13:56:03.836,20,False,O,0.0,none
2024-06-24 13:56:03.914,20,False,O,0.0,none
2024-06-24 13:56:03.999,21,False,O,0.0,none
2024-06-24 13:56:04.079,21,False,O,0.0,none
2024-06-24 13:56:04.165,21,False,O,0.0,none
2024-06-24 13:56:04.230,21,False,O,0.0,none
2024-06-24 13:56:04.300,21,False,O,0.0,none
2024-06-24 13:56:04.370,21,False,O,0.0,none
2024-06-24 13:56:04.455,21,False,O,0.0,none
2024-06-24 13:56:04.532,21,False,O,0.0,none
2024-06-24 13:56:04.611,21,False,O,0.0,none
2024-06-24 13:56:04.693,21,False,O,0.0,none
2024-06-24 13:56:04.776,21,False,O,0.0,none
2024-06-24 13:56:04.871,21,False,O,0.0,none
2024-06-24 13:56:04.933,21,False,O,0.0,none
2024-06-24 13:56:04.996,22,False,O,0.0,none
2024-06-24 13:56:05.068,22,False,O,0.0,none
2024-06-24 13:56:05.160,22,False,O,0.0,none
2024-06-24 13:56:05.229,22,False,O,0.0,none
2024-06-24 13:56:05.297,22,False,O,0.0,none
2024-06-24 13:56:05.370,22,False,O,0.0,none
2024-06-24 13:56:05.442,22,False,O,0.0,none
2024-06-24 13:56:05.515,22,False,O,0.0,none
2024-06-24 13:56:05.583,22,False,O,0.0,none
2024-06-24 13:56:05.651,22,False,O,0.0,none
2024-06-24 13:56:05.727,22,False,O,0.0,none
2024-06-24 13:56:05.795,22,False,O,0.0,none
2024-06-24 13:56:05.870,22,False,O,0.0,none
2024-06-24 13:56:05.937,23,False,O,0.0,none
2024-06-24 13:56:05.999,23,False,O,0.0,none
2024-06-24 13:56:06.060,23,False,O,0.0,none
2024-06-24 13:56:06.127,23,False,O,1.0,none
2024-06-24 13:56:06.191,23,False,O,0.0,none
2024-06-24 13:56:06.252,23,False,O,0.0,none
2024-06-24 13:56:06.325,23,False,O,0.0,none
2024-06-24 13:56:06.398,23,False,O,1.0,none
2024-06-24 13:56:06.482,23,False,O,1.0,none
2024-06-24 13:56:06.571,23,False,O,1.0,none
2024-06-24 13:56:06.649,23,False,O,1.0,none
2024-06-24 13:56:06.725,23,False,O,1.0,none
2024-06-24 13:56:06.810,23,False,O,0.0,none
2024-06-24 13:56:06.879,24,False,O,1.0,none
2024-06-24 13:56:06.946,24,False,O,1.0,none
2024-06-24 13:56:07.012,24,False,O,1.0,none
2024-06-24 13:56:07.087,24,False,O,0.0,none
2024-06-24 13:56:07.167,24,False,O,1.0,none
2024-06-24 13:56:07.249,24,False,O,1.0,none
2024-06-24 13:56:07.336,24,False,O,1.0,none
2024-06-24 13:56:07.420,24,False,O,1.0,none
2024-06-24 13:56:07.503,24,False,O,1.0,none
2024-06-24 13:56:07.583,24,False,O,1.0,none
2024-06-24 13:56:07.659,24,False,O,1.0,none
2024-06-24 13:56:07.735,24,False,O,1.0,none
2024-06-24 13:56:07.816,24,False,O,1.0,none
2024-06-24 13:56:07.907,25,False,O,1.0,none
2024-06-24 13:56:07.991,25,False,O,1.0,none
2024-06-24 13:56:08.072,25,False,O,1.0,none
2024-06-24 13:56:08.171,25,False,O,1.0,none
2024-06-24 13:56:08.288,25,False,O,1.0,none
2024-06-24 13:56:08.358,25,False,O,1.0,none
2024-06-24 13:56:08.431,25,False,O,1.0,none
2024-06-24 13:56:08.513,25,False,O,1.0,none
2024-06-24 13:56:08.579,25,False,O,0.0,none
2024-06-24 13:56:08.662,25,False,O,0.0,none
2024-06-24 13:56:08.762,25,False,O,0.0,none
2024-06-24 13:56:08.840,25,False,O,1.0,none
2024-06-24 13:56:08.906,25,False,O,0.0,none
2024-06-24 13:56:08.996,26,False,O,0.0,none
2024-06-24 13:56:09.085,26,False,O,0.0,none
2024-06-24 13:56:09.161,26,False,O,0.0,none
2024-06-24 13:56:09.240,26,False,O,0.0,none
2024-06-24 13:56:09.321,26,False,O,0.0,none
2024-06-24 13:56:09.411,26,False,O,0.0,none
2024-06-24 13:56:09.487,26,False,O,0.0,none
2024-06-24 13:56:09.569,26,False,O,0.0,none
2024-06-24 13:56:09.681,26,False,O,0.0,none
2024-06-24 13:56:09.764,26,False,O,0.0,none
2024-06-24 13:56:09.856,26,False,O,0.0,none
2024-06-24 13:56:09.937,26,False,O,0.0,none
2024-06-24 13:56:10.023,26,False,O,0.0,none
2024-06-24 13:56:10.098,27,False,O,0.0,none
2024-06-24 13:56:10.179,27,False,O,0.0,none
2024-06-24 13:56:10.252,27,False,O,0.0,none
2024-06-24 13:56:10.319,27,False,O,0.0,none
2024-06-24 13:56:10.390,27,False,O,0.0,none
2024-06-24 13:56:10.458,27,False,O,0.0,none
2024-06-24 13:56:10.528,27,False,O,0.0,none
2024-06-24 13:56:10.603,27,False,O,0.0,none
2024-06-24 13:56:10.683,27,False,O,0.0,none
2024-06-24 13:56:10.765,27,False,O,0.0,none
2024-06-24 13:56:10.848,27,False,O,0.0,none
2024-06-24 13:56:10.925,27,False,O,0.0,none
2024-06-24 13:56:11.012,27,False,O,0.0,none
2024-06-24 13:56:11.093,28,False,O,0.0,none
2024-06-24 13:56:11.181,28,False,O,0.0,none
2024-06-24 13:56:11.267,28,False,O,0.0,none
2024-06-24 13:56:11.350,28,False,O,0.0,none
2024-06-24 13:56:11.455,28,False,O,0.0,none
2024-06-24 13:56:11.539,28,False,O,0.0,none
2024-06-24 13:56:11.636,28,False,O,0.0,none
2024-06-24 13:56:11.707,28,False,O,0.0,none
2024-06-24 13:56:11.777,28,False,O,0.0,none
2024-06-24 13:56:11.846,28,False,O,0.0,none
2024-06-24 13:56:11.910,28,False,O,0.0,none
2024-06-24 13:56:11.976,28,False,O,0.0,none
2024-06-24 13:56:12.046,28,False,O,0.0,none
2024-06-24 13:56:12.117,29,False,O,0.0,none
2024-06-24 13:56:12.192,29,False,O,0.0,none
2024-06-24 13:56:12.274,29,False,O,0.0,none
2024-06-24 13:56:12.372,29,False,O,0.0,none
2024-06-24 13:56:12.437,29,False,O,2.0,none
2024-06-24 13:56:12.499,29,False,O,0.0,none
2024-06-24 13:56:12.566,29,False,O,0.0,none
2024-06-24 13:56:12.633,29,False,O,0.0,none
2024-06-24 13:56:12.712,29,False,O,1.0,none
2024-06-24 13:56:12.802,29,False,O,1.0,none
2024-06-24 13:56:12.893,29,False,O,0.0,none
2024-06-24 13:56:12.990,29,False,O,0.0,none
2024-06-24 13:56:13.068,29,False,O,0.0,none
2024-06-24 13:56:13.160,30,False,O,1.0,none
2024-06-24 13:56:13.235,30,False,O,0.0,none
2024-06-24 13:56:13.318,30,False,O,0.0,none
2024-06-24 13:56:13.399,30,False,O,0.0,none
2024-06-24 13:56:13.480,30,False,O,0.0,none
2024-06-24 13:56:13.559,30,False,O,0.0,none
2024-06-24 13:56:13.636,30,False,O,0.0,none
2024-06-24 13:56:13.720,30,False,O,0.0,none
2024-06-24 13:56:13.832,30,False,O,0.0,none
2024-06-24 13:56:13.906,30,False,O,0.0,none
2024-06-24 13:56:13.977,30,False,O,0.0,none
2024-06-24 13:56:14.045,30,False,O,0.0,none
2024-06-24 13:56:14.121,30,False,O,0.0,none
2024-06-24 13:56:14.191,31,False,O,1.0,none
2024-06-24 13:56:14.265,31,False,O,1.0,none
2024-06-24 13:56:14.340,31,False,O,0.0,none
2024-06-24 13:56:14.427,31,False,O,1.0,none
2024-06-24 13:56:14.513,31,False,O,1.0,none
2024-06-24 13:56:14.618,31,False,O,1.0,none
2024-06-24 13:56:14.696,31,False,O,1.0,none
2024-06-24 13:56:14.776,31,False,O,1.0,none
2024-06-24 13:56:14.858,31,False,O,1.0,none
2024-06-24 13:56:14.939,31,False,O,1.0,none
2024-06-24 13:56:15.021,31,False,O,1.0,none
2024-06-24 13:56:15.109,31,False,O,1.0,none
2024-06-24 13:56:15.197,31,False,O,1.0,none
2024-06-24 13:56:15.287,32,False,O,2.0,none
2024-06-24 13:56:15.368,32,False,O,1.0,none
2024-06-24 13:56:15.474,32,False,O,1.0,none
2024-06-24 13:56:15.572,32,False,O,1.0,none
2024-06-24 13:56:15.645,32,False,O,1.0,none
2024-06-24 13:56:15.719,32,False,O,1.0,none
2024-06-24 13:56:15.796,32,False,O,1.0,none
2024-06-24 13:56:15.858,32,False,O,0.0,none
2024-06-24 13:56:15.942,32,False,O,2.0,none
2024-06-24 13:56:16.025,32,False,O,1.0,none
2024-06-24 13:56:16.108,32,False,O,1.0,none
2024-06-24 13:56:16.191,32,False,O,1.0,none
2024-06-24 13:56:16.312,32,False,O,1.0,none
2024-06-24 13:56:16.397,33,False,O,1.0,none
2024-06-24 13:56:16.501,33,False,O,1.0,none
2024-06-24 13:56:16.571,33,False,O,1.0,none
2024-06-24 13:56:16.650,33,False,O,1.0,none
2024-06-24 13:56:16.722,33,False,O,2.0,none
2024-06-24 13:56:16.798,33,False,O,1.0,none
2024-06-24 13:56:16.891,33,False,O,1.0,none
2024-06-24 13:56:16.981,33,False,O,2.0,none
2024-06-24 13:56:17.053,33,False,O,1.0,none
2024-06-24 13:56:17.133,33,False,O,1.0,none
2024-06-24 13:56:17.213,33,False,O,1.0,none
2024-06-24 13:56:17.300,33,False,O,1.0,none
2024-06-24 13:56:17.382,33,False,O,1.0,none
2024-06-24 13:56:17.472,34,False,O,2.0,none
2024-06-24 13:56:17.587,34,False,O,0.0,none
2024-06-24 13:56:17.654,34,False,O,1.0,none
2024-06-24 13:56:17.736,34,False,O,2.0,none
2024-06-24 13:56:17.812,34,False,O,2.0,none
2024-06-24 13:56:17.891,34,False,O,1.0,none
2024-06-24 13:56:17.996,34,False,O,1.0,none
2024-06-24 13:56:18.094,34,False,O,1.0,none
2024-06-24 13:56:18.162,34,False,O,2.0,none
2024-06-24 13:56:18.239,34,False,O,1.0,none
2024-06-24 13:56:18.311,34,False,O,1.0,none
2024-06-24 13:56:18.383,34,False,O,1.0,none
2024-06-24 13:56:18.470,34,False,O,1.0,none
2024-06-24 13:56:18.561,35,False,O,1.0,none
2024-06-24 13:56:18.651,35,False,O,1.0,none
2024-06-24 13:56:18.741,35,False,O,1.0,none
2024-06-24 13:56:18.837,35,False,O,1.0,none
2024-06-24 13:56:18.942,35,False,O,1.0,none
2024-06-24 13:56:19.006,35,False,O,1.0,none
2024-06-24 13:56:19.078,35,False,O,1.0,none
2024-06-24 13:56:19.157,35,False,O,1.0,none
2024-06-24 13:56:19.239,35,False,O,2.0,none
2024-06-24 13:56:19.316,35,False,O,2.0,none
2024-06-24 13:56:19.400,35,False,O,2.0,none
2024-06-24 13:56:19.490,35,False,O,2.0,none
2024-06-24 13:56:19.577,35,False,O,2.0,none
2024-06-24 13:56:19.679,36,False,O,2.0,none
2024-06-24 13:56:19.770,36,False,O,2.0,none
2024-06-24 13:56:19.862,36,False,O,2.0,none
2024-06-24 13:56:19.958,36,False,O,2.0,none
2024-06-24 13:56:20.065,36,False,O,2.0,none
2024-06-24 13:56:20.153,36,False,O,2.0,none
2024-06-24 13:56:20.239,36,False,O,2.0,none
2024-06-24 13:56:20.332,36,False,O,2.0,none
2024-06-24 13:56:20.428,36,False,O,2.0,none
2024-06-24 13:56:20.513,36,False,O,3.0,none
2024-06-24 13:56:20.607,36,False,O,1.0,none
2024-06-24 13:56:20.701,36,False,O,1.0,none
2024-06-24 13:56:20.798,36,False,O,2.0,none
2024-06-24 13:56:20.880,37,False,O,2.0,none
2024-06-24 13:56:20.967,37,False,O,2.0,none
2024-06-24 13:56:21.053,37,False,O,1.0,none
2024-06-24 13:56:21.150,37,False,O,2.0,none
2024-06-24 13:56:21.239,37,False,O,1.0,none
2024-06-24 13:56:21.330,37,False,O,2.0,none
2024-06-24 13:56:21.445,37,False,O,2.0,none
2024-06-24 13:56:21.542,37,False,O,3.0,none
2024-06-24 13:56:21.623,37,False,O,3.0,none
2024-06-24 13:56:21.705,37,False,O,3.0,none
2024-06-24 13:56:21.786,37,False,O,4.0,none
2024-06-24 13:56:21.872,37,False,O,2.0,none
2024-06-24 13:56:21.965,37,False,O,2.0,none
2024-06-24 13:56:22.034,38,False,O,2.0,none
2024-06-24 13:56:22.111,38,False,O,2.0,none
2024-06-24 13:56:22.187,38,False,O,2.0,none
2024-06-24 13:56:22.265,38,False,O,3.0,none
2024-06-24 13:56:22.358,38,False,O,2.0,none
2024-06-24 13:56:22.450,38,False,O,2.0,none
2024-06-24 13:56:22.536,38,False,O,2.0,none
2024-06-24 13:56:22.625,38,False,O,2.0,none
2024-06-24 13:56:22.712,38,False,O,2.0,none
2024-06-24 13:56:22.798,38,False,O,2.0,none
2024-06-24 13:56:22.881,38,False,O,2.0,none
2024-06-24 13:56:22.977,38,False,O,2.0,none
2024-06-24 13:56:23.072,38,False,O,2.0,none
2024-06-24 13:56:23.163,39,False,O,2.0,none
2024-06-24 13:56:23.262,39,False,O,2.0,none
2024-06-24 13:56:23.343,39,False,O,1.0,none
2024-06-24 13:56:23.435,39,False,O,3.0,none
2024-06-24 13:56:23.529,39,False,O,3.0,none
2024-06-24 13:56:23.622,39,False,O,2.0,none
2024-06-24 13:56:23.699,39,False,O,2.0,none
2024-06-24 13:56:23.770,39,False,O,1.0,none
2024-06-24 13:56:23.843,39,False,O,2.0,none
2024-06-24 13:56:23.919,39,False,O,3.0,none
2024-06-24 13:56:24.008,39,False,O,3.0,none
2024-06-24 13:56:24.123,39,False,O,2.0,none
